,hex_id_9,dist_supermercados,dist_farmacias,dist_hospitales,pobtot,pobmas,centroid_coords,lat,lon,dist_promedio,min_farmacias,min_supermercados,min_hospitales
12,894988d1ecbffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.5122411737576 21.84171157253922),21.841711572539218,-102.51224117375762,0.0,0.0,0.0,0.0
13,89498ead567ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.214959187862 21.78240753822323),21.782407538223225,-102.21495918786196,0.0,0.0,0.0,0.0
14,89498e3631bffff,799.89,531.5409090909092,2861.3441818181823,438.6987951807228,211.66434753096894,POINT (-102.2652683203034 21.90732841260753),21.907328412607527,-102.2652683203034,1397.591696969697,9.112494369904667,13.712948517940717,49.05357668852209
15,894988d1a7bffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.5115828124432 21.87777424652733),21.877774246527327,-102.5115828124432,0.0,0.0,0.0,0.0
16,89498ea8c0bffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.1528399767587 21.70800763226812),21.708007632268117,-102.15283997675867,0.0,0.0,0.0,0.0
17,89498eaee13ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.3076225190448 21.75293540946587),21.75293540946587,-102.3076225190448,0.0,0.0,0.0,0.0
18,89498e36a37ffff,929.436,1329.461,1873.755,0.0,0.0,POINT (-102.2954838344488 21.95305242825783),21.953052428257834,-102.29548383444877,1377.5506666666668,22.791671666866673,15.93382592446555,32.12279919768219
19,89498e36c77ffff,207.20511111111114,543.9363333333333,210.756,246.2531506849315,116.69260273972601,POINT (-102.311858445376 21.9201276717611),21.920127671761097,-102.311858445376,320.6324814814815,9.324995856977136,3.5522297082359486,3.613104524180967
20,89498e309bbffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.1628171775191 21.90836468593228),21.908364685932284,-102.16281717751907,0.0,0.0,0.0,0.0
21,89498e26427ffff,2276.9482727272725,2835.551272727273,7232.362272727274,0.0,0.0,POINT (-102.2638394693259 22.03792125216142),22.037921252161418,-102.2638394693259,4114.95393939394,48.611394845404206,39.034960359453336,123.98831277926443
22,89498e22d93ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.1736015366512 21.98501713989272),21.985017139892715,-102.17360153665123,0.0,0.0,0.0,0.0
23,89498eaea03ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.3046664392694 21.78018160433539),21.780181604335393,-102.30466643926935,0.0,0.0,0.0,0.0
